MM,AM,BM,CM,MA,AA,BA,CA,MB,AB,BB,CB,MC,AC,BC,CC,DifA,DifB,DifC,DegA,DegB,DegC
0,0,0,0,7.701644507,0,0,2.016184577,-6.465388201,0.05556640507,0,5.361351418,1.673646703,-0.3245209611,-8.000927002,8.530872768,0.07054585591,0.005164218369,0.01178293476,0.02955550905,0.06347460753,0.04809134232
0,0,0,0,9.810115804,0,0,0.07966276855,0,4.710225818,0,-0.8975546534,0,-8.942587117,6.780336293,0,0.0491767233,0.04507737808,0.01158007428,0.04158249349,0.06901566747,0.1339767571
0,0,0,0,9.613989286,0,0,0.07966276855,-5.395511301,5.263652656,0,-0.8975546534,0,-9.600922879,7.144209979,0,0.03617532463,0.0781302449,0.02086512774,0.04332667734,0.06901566747,0.1255102274
0,0,0,0,9.760019334,0,0,0.07966276855,-9.481461874,5.298018044,0,-0.8975546534,0,-8.263983794,6.511345761,0,0.08547326089,0.03002994092,0.01638516761,0.04304785544,0.0744163687,0.1242825324
0,0,0,0,9.810115804,0,0,0.07966276855,0,5.012905099,0,-0.8975546534,0,-8.942587117,6.780336293,0,0.05535952974,0.05281273551,0.007365478378,0.04396534891,0.06901566747,0.1339767571
0,0,0,0,9.760019334,0,0,0.07966276855,0,5.263652656,-0.3288971404,-0.8975546534,0,-9.648105533,7.144209979,0,0.08354909722,0.08422745585,0.0303264003,0.04304785544,0.06901566747,0.1255102274
0,0,0,0,5.415037738,0,0,1.015757441,-6.467688485,0,0,5.361351418,0,-0.3245209611,-7.959843863,8.498024672,0.09619805929,0.01258689862,0.0110165511,0.02890831779,0.06347460753,0.04778302801
0,0,0,0,8.982296342,0,0,0,5.084503652,3.778074472,0,-0.864280504,0,-2.836774534,1.520321426,1.76228637,0.01052088802,0.07345705712,0.006713987034,0.03438223993,0.06187345553,0.1251779571
0,0,0,0,5.052697759,0,0,0,-7.400385273,0,0,4.975930477,0,-0.3294343946,-4.875413069,6.561458909,0.04977162977,0.02628343128,0.01968495914,0.03692846628,0.06200981433,0.06248134828
0,0,0,0,0,0,-6.800908584,6.124698011,0.6378607365,0,4.857499174,-4.102732809,-9.723281464,0,3.9063225,-3.030493903,0.01251623487,0.03463588004,0.0648151188,0.1287603698,0.06228380805,0.02685068563
0,0,0,0,0,0,-7.820534725,8.614356555,7.809842452,0,7.36689675,-6.307493197,-5.331792829,-0.2950460658,9.564469044,0,0.007110537344,0.09648878882,0.08665876075,0.07253706111,0.03061018468,0.05020164513
0,0,0,0,0,0,-6.680336173,8.400751191,8.630126145,0,7.378854124,-6.275634895,-5.270335358,-0.4428004188,9.166097196,0,0.003242140067,0.0877282604,0.0923247785,0.08491748431,0.03129517131,0.04484908292
0,0,0,0,0,0,-6.986960243,8.046819645,7.999224024,0,7.246034949,-6.394462479,-6.035280885,-0.2342891066,9.881187479,0,0.006274833423,0.08150366658,0.09446777999,0.09399171969,0.03389045487,0.05263884265
0,0,0,0,0,0,-5.514813117,7.516590685,9.180359307,-1.20903685,7.377229165,-5.989255547,-3.48886091,0,8.981385318,-2.456236172,0.03803691304,0.07291558317,0.09272763231,0.1213542734,0.03268623327,0.04483078107
0,0,0,0,7.820190492,0,-5.584220427,3.255177388,0,0,4.864853409,-4.094708461,-9.13896156,0,3.891453247,-3.025045959,0.007196651888,0.0174365615,0.05636205633,0.0724370454,0.05434564229,0.02673719298
0,0,0,0,0,0,-9.739264997,8.137336319,0,0,4.855959921,-4.103168044,-9.277530911,0,3.9063225,-3.036616358,0.00846362668,0.03910215189,0.06792836761,0.1334586657,0.06153643988,0.02966906951
0,0,0,0,6.625378364,0,-4.045785487,3.402608054,-4.489819222,0,0.5407311829,4.467012905,2.192578635,-0.4724631594,-3.663410321,6.215367041,0.001505090012,0.01506494216,0.0157150704,0.03426229128,0.06400403716,0.06522106369
0,0,0,0,0,0,-5.253794969,4.011554455,-8.034074364,0,0,0.7312184643,0,-0.2301728639,6.459894858,0.6828520269,0.00839379764,0.002580006056,0.02421524321,0.1103297515,0.09161384627,0.1075626487
0,0,0,0,5.052697759,0,0,0,-7.571923717,0,0,4.975930477,0,-0.3294343946,-4.808269855,6.561458909,0.09250457467,0.02698351904,0.02583777264,0.04526426693,0.06200981433,0.06248134828
0,0,0,0,0,0,-5.927175589,4.852309545,-7.937782497,0,0,0.7312184643,-8.129994522,0.4028480623,6.20752418,0,0.01970098485,0.01117122427,0.001397721547,0.07916556318,0.0847959721,0.1059449831
0,0,0,0,0,0,-5.309223577,4.345802871,-7.974656367,0,0,0.7312184643,-2.925659386,0,8.990256759,0,0.006464513461,0.01886073152,0.007582000953,0.09796390443,0.08288176815,0.1067409453
0,0,0,0,9.245042019,0,-3.487772483,0,0,-7.457734271,2.17303885,3.487309968,0,1.568034624,-3.052331172,1.791358874,0.04551965694,0.007088868154,0.09499265942,0.03782302703,0.1288674189,0.08708912397
0,0,0,0,9.225721017,0,-1.309121422,0,0,-9.163214229,2.214830126,3.709818181,6.989920407,0,-3.184557385,1.677376419,0.04395180858,0.008667553229,0.06949873819,0.03957713457,0.07931121557,0.07899591696
0,0,0,0,9.75048624,0,-7.155229906,0,0,-7.358125607,5.516529206,3.547138715,0,1.684358374,-4.875763812,1.472652245,0.05717492581,0.002353034188,0.0763019404,0.03845802714,0.1380750465,0.07032439521
0,0,0,0,9.75048624,0,-2.531252353,0,0,-6.567941856,5.516529206,3.547138715,0,1.810082106,-4.102666623,1.472652245,0.08002748398,0.002353034188,0.05369207556,0.03956019235,0.1380750465,0.06584447404
0,0,0,0,9.245042019,0,-2.518341105,0,0,-7.374275409,2.17303885,3.487309968,0,1.568034624,-2.643887923,1.791358874,0.051482866,0.01556028122,0.08064494081,0.03782302703,0.1288674189,0.08435421199
0,0,0,0,9.475076248,0,0,0,0,-9.864914243,5.148808913,4.466902357,6.504161976,4.727407091,-2.556442652,0,0.04680799401,0.005544265083,0.08819847907,0.06690892003,0.1376979936,0.07995663366
0,0,0,0,9.245042019,0,-2.518341105,0,0,-7.122882108,2.17303885,3.487309968,0,1.568034624,-2.1671866,1.784825574,0.05169324011,0.01134381917,0.06472014047,0.03804139924,0.1288674189,0.08378639821
0,0,0,0,9.996834159,0,-2.965411828,0,0,-6.795237982,5.741149027,3.495290082,-2.915521714,1.257414001,-3.170909716,1.906259935,0.005229432648,0.006240967957,0.02255354886,0.0337426427,0.1288546472,0.07032277445
0,0,0,0,5.072098607,0,0,0,-7.347462428,0,0,4.955069524,0,-0.2298174378,-4.684550253,6.549616403,0.07641916734,0.02996998217,0.01790936703,0.03595970672,0.06113030919,0.06298012369
0,0,0,0,8.876146049,0,-2.922154281,0,0,-7.539101665,4.009688112,3.547138715,0,1.568034624,-2.422834955,1.472652245,0.09812655179,0.009284626018,0.08250051964,0.03511433528,0.1380750465,0.08179393252
0,0,0,0,9.245042019,0,-4.267049591,0,0,-7.457734271,4.98709904,3.248461299,0,1.568034624,-3.052331172,1.791358874,0.04909379871,0.007088868154,0.02205017421,0.03782302703,0.1288674189,0.08708912397
0,0,0,0,9.75048624,0,-7.429809526,0,0,-6.702827443,5.516529206,3.547138715,0,1.810082106,-8.326426168,1.472652245,0.08465108864,0.002353034188,0.04056376987,0.03845802714,0.1380750465,0.07032439521
0,0,0,0,5.072098607,0,0,0,-7.347462428,0,0.4001821644,4.955069524,0,-0.2298174378,-4.684550253,6.549616403,0.09633861365,0.03659446957,0.01793622989,0.03476908696,0.06055428458,0.06298012369
0,0,0,0,4.911402149,0,0,-0.9350860627,-7.721610241,0,0,5.188737586,0,-0.3294343946,-5.237422467,6.561458909,0.08978668147,0.04485031893,0.0336889942,0.03584080217,0.0722889102,0.06248134828
0,0,0,0,2.35092085,-0.7056338781,1.558724928,0,0,-2.021202418,7.162845357,-5.107778082,-8.939054566,0,6.70948404,-3.774404951,0.05879070671,0.01570743215,0.05022181929,0.05362889556,0.03759244116,0.04086368442
0,0,0,0,3.377598825,-3.190070939,0,1.610402265,0,-1.999143277,6.885657502,-6.315695862,-9.486475378,0,5.935627459,-3.785758182,0.09090192177,0.004980039837,0.08847848228,0.04041022868,0.03722921169,0.0528151685
0,0,0,0,1.056585282,-7.312329715,7.935358315,1.788543095,-9.545110333,3.057448068,-2.909292771,0,5.290669437,-2.18746541,1.106216047,2.651684488,0.03600264038,0.01267911504,0.003907698482,0.05901255837,0.09834994766,0.08236663481
0,0,0,0,2.210565469,-0.7712213316,0.3238649042,0,0,-2.270467239,7.070038121,-5.209342716,-8.811577937,0,6.600425386,-4.060432083,0.01454982677,0.01345141694,0.0790121123,0.05070729336,0.03748008684,0.03597370318
0,0,0,0,2.204788031,-1.567235132,0,0,0,-2.432319866,6.9593148,-5.363855425,-9.336937015,-0.8340148277,6.825240256,-3.978658864,0.02746800823,0.01649527867,0.06866604161,0.03204684626,0.03342588741,0.04058216828
0,0,0,0,4.295147839,-8.287694946,5.966484223,-7.797182224,0,3.616224421,-1.73354371,6.520416809,7.66720881,-0.09915366851,0,0,0.001350491784,0.008649972253,0.06257761066,0.1366936558,0.08085647861,0.03767073817
0,0,0,0,7.302819237,-8.287694946,5.966484223,-7.797182224,0,3.616224421,-1.73354371,6.373449442,7.636408949,-0.09915366851,0,0,0.01020870915,0.008649972253,0.09896311418,0.136760853,0.08085647861,0.03767073817
0,0,0,0,2.217115267,-0.7056338781,1.519158882,0,0,-1.993163714,7.121338562,-5.2106636,-9.050327276,0,6.600425386,-3.774404951,0.09311024579,0.03224602633,0.09003849626,0.05293537753,0.03838435282,0.04513145536
0,0,0,0,4.868864146,-8.548526053,5.966484223,-9.832741225,-6.510598631,3.616224421,-1.73354371,9.289091115,7.636408949,-0.09915366851,0,0,0.007470274115,0.01307770522,0.04893578863,0.1244999971,0.08058966808,0.03858624492
0,0,0,0,5.535414751,-8.39740126,5.866921645,-7.751451039,-3.281737682,3.616224421,-1.712324001,6.375445073,8.392170872,-0.09915366851,0,0,0.001202950728,0.008964667088,0.004461487126,0.07271892414,0.08046147357,0.037375284
0,0,0,0,7.512676509,-0.3673033643,0,0,-6.307896905,0,0,4.756890177,0,-0.2298174378,-4.476860814,6.59369632,0.079940454,0.01788292776,0.01277457634,0.05581142844,0.06140940178,0.06164494944
0,0,0,0,2.704449705,-2.145613416,0,1.33465753,0,-1.948191954,6.885657502,-5.866718103,-9.486475378,0.5705836747,5.990717949,-3.785758182,0.09260299532,0.001094572864,0.09314733875,0.03972880569,0.03803044821,0.0529428496
0,0,0,0,2.46427681,-2.17644722,0,1.926514033,0,-2.246338897,6.829835188,-5.857189022,-9.74791721,0,5.986794807,-3.545629239,0.0905619569,0.001272228001,0.08040112626,0.03447381435,0.04019753758,0.06947767428
0,0,0,0,0,-6.299327812,-7.833149759,6.127293274,6.501619827,-2.457503736,1.995295938,0.3030929347,9.511004041,0,3.869360598,0.5120986527,0.009809592915,0.03578760513,0.0006492939715,0.09226945078,0.05664093655,0.07987758889
0,0,0,0,0,-7.393111872,-5.679624015,7.156716672,9.780932919,-3.79743621,2.359451398,0,9.620457325,-0.2176588131,5.207080157,0.6317759535,0.0008710283909,0.01530702056,0.0033676002,0.1169369115,0.04843261626,0.07684616751
0,0,0,0,3.254915121,-2.833216125,0,1.561653014,0,-1.999143277,6.914214004,-6.062375607,-8.984355698,0,6.055927093,-3.577957896,0.08302756389,0.00458961731,0.09160308544,0.04160739203,0.03793262631,0.05575063038
0,0,0,0,6.57674387,-0.09454990123,-4.973316737,3.94351336,-4.639785042,0,0.4414338277,4.477128653,2.192578635,-0.4724631594,-3.467194379,6.215367041,0.02472878567,0.0222531864,0.01664903703,0.02609011159,0.06534260969,0.06468576638
0,0,0,0,6.665366108,0,-4.982988107,3.462705849,-3.999018439,0,0,4.442847134,2.173208751,-0.4724631594,-3.561699339,6.144799558,0.07156523823,0.07371776089,0.04549388188,0.04121618135,0.07797717744,0.0684260014
0,0,0,0,5.198684057,0,-7.341953846,0,-7.706306033,0,0,4.975930477,0,-0.3294343946,-4.684550253,6.549616403,0.06116003826,0.03065633906,0.0178589286,0.0367122519,0.06200981433,0.06248134828
0,0,0,0,9.93267986,0,-6.685487727,0,-9.323676826,-9.842661773,5.243539131,3.579023072,-8.664469717,2.170711027,-5.382492967,2.039653764,0.06114477091,0.01179087982,0.09053748437,0.04129032422,0.1213569791,0.0666650931
0,0,0,0,7.751555765,-0.3673033643,0,0,-6.307896905,0,0,4.756890177,0,-0.2298174378,-4.476860814,6.59369632,0.03707446175,0.03354408706,0.02049588138,0.05581142844,0.0623344113,0.06092840293
0,0,0,0,0,0,0.3584304324,7.836728989,0,7.99153167,-0.3818730716,-7.486300666,8.548744418,-8.361211897,0,8.411391481,0.02293592374,0.009002229691,0.09539541878,0.09480602199,0.1266643529,0.0364140387
0,0,0,0,0,0.04836470759,0.3584304324,7.893933487,0,8.285715566,-0.3151261801,-7.417032035,8.301505951,-8.296058834,0,8.64273827,0.05339766331,0.0002634202862,0.09622970028,0.09022475048,0.1357038552,0.03865904023
0,0,0,0,0,0.7132386797,4.070508205,-3.558375888,0,0,0,2.474680893,9.524599037,0,0.02195870722,0,0.000784280085,0.07348769085,0.08635704477,0.1329749966,0.1122536282,0.04233079598
0,0,0,0,0,1.860707271,1.146402397,-7.61819139,6.860323328,0,0,2.782937904,9.171862493,-3.149276562,0,0,0.01304249243,0.05646328238,0.07311294948,0.1322342903,0.0421017672,0.04946244005
0,0,0,0,0,1.994110249,1.158777821,-9.465464764,0,-7.281711361,0,9.170037177,8.688997303,-0.9130928546,0,0,0.01363051391,0.04343142504,0.03133329876,0.1335584252,0.03083144711,0.05667277904
0,0,0,0,0,4.601730407,1.457458158,-4.551455201,0,-7.036184352,0,9.619245372,9.351209669,-7.662352407,0,-0.1168267686,0.000194763483,0.06864507652,0.07114440484,0.1306498005,0.06346875571,0.0424650563
0,0,0,0,0,4.110156237,1.457458158,-4.311331165,0,-7.932969106,0,9.196501051,9.351209669,0,0,0,0.0008720524964,0.04694973307,0.01032458715,0.09912187381,0.06346875571,0.04444508171
0,0,0,0,0,3.873942346,1.053992803,-7.734051207,0,-9.364691656,0,9.355541406,8.745419201,-0.5342820049,0,0,0.0048105037,0.00720620741,0.009579950782,0.1266967556,0.03133401752,0.06001388471
0,0,0,0,0,9.43105806,0,-7.513027148,-9.516652604,0,0.2683654004,0.7977626134,-6.507223372,8.682762631,3.376948703,-3.533037513,0.01224635762,0.006263365308,0.01003671797,0.04993312811,0.07988310761,0.1042193878
0,0,0,0,0,9.452472577,0,-7.513027148,-9.516652604,0,0.2683654004,0.7977626134,-6.507223372,8.682762631,0,-3.533037513,0.01538337134,0.009570285795,0.001361355224,0.05790549157,0.07988310761,0.1042193878
0,0,0,0,0,4.778453162,1.439980594,-4.970578724,-2.68211916,-8.119053863,0,7.704739834,9.903135713,-7.697915264,0,0,0.001743441083,0.0344054497,0.05849890521,0.1068862204,0.05617085213,0.05155615437
0,0,0,0,0,3.957565064,-7.297917772,4.457586712,2.902732291,2.980057523,-6.270089932,-7.450233275,4.809773781,0,-7.844026298,2.251887556,0.02172345721,0.0210997372,0.008257566545,0.07610548062,0.03205296676,0.05733619574
0,0,0,0,0,0,-6.986960243,8.046819645,7.311646393,0,7.246034949,-6.394462479,-6.338641442,-0.2342891066,9.295995156,0,0.0009252808086,0.09543722711,0.07231669951,0.08558543142,0.03389045487,0.05300928739
0,0,0,0,0,0,-8.682758933,5.353052106,9.171770886,0,0,0,-7.376695584,-0.2001536566,6.766940061,0,0.0002188121769,0.0144790021,0.0825190611,0.04380466264,0.03968959488,0.07671888762
0,0,0,0,0,2.013414504,-4.202061883,3.079457372,9.987262357,-1.2540373,0,0,0,0,2.966747232,0,0.004735837384,0.02707645374,0.001554585805,0.08578167502,0.03101242221,0.1109199747
0,0,0,0,0,0.3002546052,-7.498717803,6.221176853,0,0,4.857499174,-4.102732809,-9.764771097,-1.122295826,3.9063225,-3.030493903,0.002227307004,0.0343666928,0.06952641894,0.07198401677,0.06228380805,0.02681852198
0,0,0,0,0,1.122875955,-6.221570516,4.961602916,0,0,4.868081838,-4.083039986,-9.809257591,0,3.891453247,-3.014578344,0.002235438049,0.02410556064,0.06210481161,0.114303407,0.06184888917,0.02530083351
0,0,0,0,0,5.410813182,-3.911816944,4.500480499,0,6.843623051,0.6434095687,0,0,4.343772056,-5.453751572,0,0.0870167485,0.001523566721,0.004751797854,0.05809982574,0.07860439162,0.03417804628
0,0,0,0,0,4.131088181,-6.381751803,1.78290527,-7.367187279,3.8655653,-9.091044836,-4.437556816,3.101946523,0,-2.478131343,1.782969966,0.0107779923,0.02719348224,0.02916663606,0.08500990961,0.05064329124,0.06352479347
0,0,0,0,0,9.881434036,-3.213005856,-8.495070134,3.524614233,0,0,0,-9.883074979,9.108327824,-4.125476397,0,0.00310388488,0.05253741596,0.05983413825,0.03132500118,0.09032059028,0.1208115581
0,0,0,0,0,9.809629256,-2.780126348,-6.549029372,3.859677957,1.731211977,0,0,-9.410911096,9.17564551,-1.519496733,-1.660065987,0.00001215827379,0.06094347326,0.01533258533,0.03056498908,0.06375827002,0.124126749
0,0,0,0,0,9.699697404,-2.786928788,-8.380088584,3.728010007,1.362073771,0,0,-9.194016934,9.133719541,-4.741716735,0,0.0005292102991,0.05522671155,0.03631514159,0.03163184661,0.07642789708,0.1226348284
0,0,0,0,0,9.797501008,-2.820254545,-7.979324248,4.389914939,0,0,0,-9.616604451,9.102444803,-1.60402436,0,0.002664866559,0.04046489354,0.02518205366,0.02948424018,0.06755941927,0.1288694938
0,0,0,0,0,9.797501008,-2.820254545,-7.979324248,4.389914939,0,0,0,-9.616604451,9.102444803,-1.60402436,0,0.002664866559,0.08537446407,0.02672901115,0.02970522739,0.06755941927,0.1299626626
0,0,0,0,0,9.863422937,-5.363370904,-8.783225865,4.468820881,0,0.1133930583,0.8185793574,-9.629661842,8.953696486,-2.744998423,-3.934553652,0.02634264016,0.06106351553,0.02178934045,0.02747177993,0.07823030842,0.1170056828
0,0,0,0,0,9.758523053,-3.213005856,-6.928916334,3.813744729,0,1.732798876,-3.088327055,-9.900284951,9.807971718,-1.11343177,0,0.01430652463,0.09904094727,0.000132902158,0.03616658054,0.09233513184,0.1276613139
0,0,0,0,0,9.758523053,-3.213005856,-6.905469571,3.633864841,0,1.873155193,-1.214254616,-9.883074979,9.249261957,-1.884028205,0,0.01226366593,0.0009401359079,0.05375697768,0.03799722564,0.09685735116,0.1304569007
0,0,0,0,0,9.758523053,-2.994491942,-6.984014513,4.059120362,0,1.732798876,-3.238869468,-9.900284951,9.739854713,0,0,0.01456758987,0.06688201716,0.005691467973,0.03738329644,0.1037841191,0.1233529385
0,0,0,0,0,9.745464362,-5.254380077,-7.707848268,4.300873218,0,0,1.066423232,-8.020539423,8.682762631,-3.339533451,-3.944615524,0.02442349834,0.0989362793,0.0308584741,0.0254895133,0.07520840973,0.1042193878
0,0,0,0,0,9.797501008,-5.175356638,-8.633019438,4.436411221,0,0,0.8185793574,-9.054893978,9.040985452,-2.622251271,-3.934553652,0.01832506953,0.08524674198,0.0242191486,0.03217533366,0.08603572849,0.1272303167
0,0,0,0,0,9.758523053,-1.537399623,-7.572033888,4.972959642,-5.787459998,4.32041178,0,-9.692404087,9.917847094,-5.358807701,0,0.002326447903,0.04979583014,0.0009618672792,0.03359869709,0.04218549348,0.138607917
0,0,0,0,0,9.758523053,-1.426802442,-6.963475931,5.279270253,-5.840526807,5.96572442,0,-9.217719622,9.739854713,-5.30621479,-0.6690198527,0.004919102624,0.001236410609,0.03732602197,0.03835146101,0.07807856866,0.138607917
0,0,0,0,0,9.758523053,-1.989201738,-6.453521968,4.1459254,-3.143717176,5.96572442,-2.696335478,-9.451610963,9.739854713,0,0,0.005112687511,0.0574946421,0.03900634068,0.0425617093,0.100871016,0.138607917
0,0,0,0,0,9.786384594,-9.663576058,-8.630705123,-7.117614109,0,0.2430533945,0.5151573591,0,3.412942893,6.467127764,-4.650678085,0.003570265735,0.001346753427,0.0824521594,0.0349568113,0.1292016832,0.05094597982
0,0,0,0,0,9.43105806,-3.097933781,-7.513027148,-9.6025422,0,0.2683654004,0.7977626134,-6.545438124,8.682762631,0,-3.902233979,0.006279051096,0.01826513481,0.03302539097,0.03708228048,0.07849914645,0.1042193878
0,0,0,0,0,9.786384594,-9.663576058,-8.630705123,-7.117614109,0,0,0.5151573591,0,3.412942893,6.467127764,-4.618814164,0.003570265735,0.01661358816,0.0824521594,0.0349568113,0.1292016832,0.05094597982
0,0,0,0,0,9.522436612,-4.788576195,-8.469836272,-6.575465215,0,0,0.5151573591,0,3.294032957,8.377045505,-4.387362192,0.00510179695,0.01563544301,0.06710086112,0.0353319766,0.1229316354,0.0469434532
0,0,0,0,0,9.786384594,-4.83108398,-8.630705123,-5.485524366,0,0,0.5151573591,-2.463877407,8.380516677,2.130111157,-9.267089549,0.003570265735,0.002985427009,0.09436079471,0.04007319383,0.09293112508,0.04955737248
0,0,0,0,0,9.987410878,-3.518252759,-8.704495657,-9.401603793,0,-0.3132880363,0.854444477,0,4.230279164,8.800781492,-7.073940514,0.00618061947,0.02093290941,0.0882023701,0.03900649435,0.1041428135,0.04015730741
0,0,0,0,0,0,0.3725374422,8.5186921,6.301877535,7.813783433,0,-9.240600388,6.846976679,-7.701172062,0,8.78285799,0.04354227343,0.004534097449,0.02872427809,0.09871385608,0.1322486322,0.04655960527
0,0,0,0,0,0,0.3584304324,7.836728989,0,7.99153167,-0.8657606248,-5.416486918,8.548744418,-8.361211897,0,8.411391481,0.08282557612,0.01307432744,0.09191877684,0.09480602199,0.1266643529,0.0364140387
0,0,0,0,0,0,0.3725374422,8.498557773,0,8.132130789,0,-7.455566472,7.310138239,-7.881684513,0,8.734879341,0.06310969633,0.004239480867,0.0986310069,0.1011312661,0.1362968082,0.0441012334
0,0,0,0,0,0,0.3584304324,7.728848052,0,7.99153167,-0.3818730716,-7.486300666,8.492292826,-8.361211897,0,8.411391481,0.06666723044,0.003446478118,0.09485701095,0.09480602199,0.1266643529,0.0364140387
0,0,0,0,0,0,0.3584304324,7.893933487,-4.511552692,8.285715566,-0.3151261801,-6.305292828,8.301505951,-8.296058834,0,8.64273827,0.07376820903,0.0008461354002,0.09382261008,0.09022475048,0.1357038552,0.03865904023
0,0,0,0,0,0,-6.839968657,8.658815632,8.466353083,0,7.393936594,-6.366605823,-7.178121746,-0.4428004188,9.425074006,0,0.00849684568,0.06675336651,0.08064701195,0.07546039244,0.03302159937,0.04493093508
0,0,0,0,0,0,-7.331499047,7.537108061,9.180597194,0,7.484715128,-6.217236414,-2.489797216,-0.5570057966,9.366538817,0,0.005050110095,0.09431506061,0.08307855658,0.07924767809,0.0316338242,0.04484908292
0,0,0,0,0,0,-8.748236543,8.137336319,0,0,4.855959921,-4.103168044,-9.277530911,-1.13490159,3.9063225,-3.036616358,0.0167209586,0.03910215189,0.06288760915,0.1334586657,0.06153643988,0.02802744418
0,0,0,0,0,0,-8.029044964,4.920418743,0,-0.2380873793,4.864853409,-4.103168044,-9.660494284,0,3.9063225,-3.036616358,0.004730226037,0.01931549075,0.06507885496,0.06535217437,0.05424295058,0.02606319061
0,0,0,0,0,0,-5.58753011,4.61970046,-7.961459599,0,0,0.7312184643,0,0.01397773888,9.125408474,0,0.01448987521,0.0002514065566,0.01520531154,0.09706405315,0.08443081117,0.1067409453
0,0,0,0,0,0,-5.253794969,4.011554455,-8.020083667,0,0,0.7312184643,0,-0.2301728639,6.446856979,0.6828520269,0.006258675354,0.00207561101,0.01675494596,0.1014530158,0.09161384627,0.1067869898
0,0,0,0,0,0,-5.58753011,4.503421041,-7.961459599,0,0,0.7312184643,0,0,9.974828217,0,0.02094940242,0.008639612446,0.01408967186,0.0902165074,0.08443081117,0.1067409453
0,0,0,0,0,0,-5.927175589,4.852309545,-7.937782497,0,0,0.7312184643,0,0,7.18765971,0,0.0140701206,0.01070701466,0.002631705256,0.137367563,0.0847959721,0.1059449831
0,0,0,0,0,0,-5.253794969,4.011554455,-8.034074364,0,0,0.7312184643,0,-0.2301728639,5.958819529,0.6828520269,0.03478902388,0.01939430043,0.01365840892,0.1103297515,0.09169834125,0.1075626487
0,0,0,0,0,0,-4.988859585,4.276529663,-7.722562725,0,0,0.7233877894,-4.732460874,0,9.333774476,0,0.001479113055,0.0187170475,0.005416590386,0.08649057281,0.08539478757,0.1059449831
0,0,0,0,0,-0.1376194975,0.3725374422,8.327381121,7.357711284,7.813783433,0,-8.965447654,6.846976679,-7.701172062,0,8.78285799,0.005158012653,0.01211432045,0.0491250926,0.09871385608,0.1322486322,0.04655960527
0,0,0,0,0,0,0.3668788809,8.113471736,0,9.437899574,-0.5242069783,-7.760673313,8.276051125,-8.339596062,0,8.615086978,0.005855982444,0.001965152943,0.0819662568,0.09641749306,0.1297988185,0.04407213055
0,0,0,0,0,-0.2030668693,0.3725374422,8.385012489,0,8.225462218,0,-5.432281203,6.957767818,-7.881684513,0,8.78285799,0.07953005763,0.008105500771,0.0970436051,0.1011312661,0.1316012899,0.04218049862
0,0,0,0,0,-8.353970084,0.8828476889,5.333313621,-8.573526804,3.299095238,0,-1.480307249,8.025714039,0,-0.3524897867,0.7169729358,0.04410097753,0.001539020623,0.006632695103,0.0351926666,0.1324796995,0.06676358617
0,0,0,0,0,-0.2030668693,0.3725374422,8.385012489,0,8.225462218,0,-5.073656186,6.957767818,-7.881684513,0,8.78285799,0.08087472055,0.003086928058,0.09869194751,0.1011312661,0.1316012899,0.04218049862
0,0,0,0,0,-7.384309535,7.935358315,1.81823088,-8.413548443,3.025451995,-2.884476542,0,5.145027632,-2.127988795,0.6246094107,2.43337883,0.007446085123,0.01066126944,0.003656294788,0.03560878705,0.10002995,0.08587402509
0,0,0,0,0,-7.965435228,5.629029155,-8.709631522,0.8618083664,2.769837513,-1.410671261,4.918183362,9.726630807,-0.09574666466,0,0,0.007828247034,0.002840550013,0.05855252404,0.1359819188,0.0434249104,0.03225269988
0,0,0,0,0,-8.457764482,5.826299637,-7.316558865,0,3.616224421,-1.711488649,6.459042816,7.903961361,-0.09915366851,0,0,0.0006238774562,0.002490136174,0.04341156859,0.06255851833,0.07558204651,0.03408334914
0,0,0,0,0,-8.747207357,5.966484223,-8.82253253,-6.163410885,3.510198443,-1.73354371,9.893385567,7.636408949,-0.09915366851,0,0,0.0003833866007,0.000322037316,0.06727893599,0.09542337815,0.08058966808,0.03796175524
0,0,0,0,0,-8.791456797,5.787575457,-6.185161922,-1.881928522,3.568574688,-1.687017325,6.003924736,9.098306058,-0.1107255089,0,0,0.006796112168,0.0007911655033,0.01820363913,0.09315588714,0.0780960434,0.03570401725
0,0,0,0,0,-1.616262911,-5.281833116,3.895199908,7.558009861,-4.497547929,2.045100152,0.341360541,8.804802617,0,3.658215597,0.4898518366,0.001950050348,0.03575245881,0.0001662100746,0.0556662969,0.05074116976,0.06163619232
0,0,0,0,0,-7.393111872,-4.145297395,7.156716672,9.568285497,-3.79743621,2.359451398,0,9.447873983,-0.2176588131,3.903724425,0.6317759535,0.003733364046,0.0005815441016,0.0033676002,0.1169369115,0.04151463666,0.07684616751
0,0,0,0,-5.437504612,0,6.14036902,0,0.4770384832,-8.458226483,9.632054494,-0.8276273317,6.868179,0,-9.660108155,0.5981222487,0.01939397151,0.007214248637,0.03140741033,0.05747536036,0.05126230441,0.1178362147
0,0,0,0,-5.437504612,0,6.136608383,0,0,-8.443484123,9.664362914,-0.8276273317,8.252043547,0,-8.629401806,0,0.01144741335,0.008718767393,0.03046220648,0.05718661209,0.05422613415,0.1342444238
0,0,0,0,-9.786279927,0.2163626856,7.389195906,-3.864265867,7.837322601,0.5578500497,2.783837458,-1.291299324,4.331999329,0,5.556218227,-3.064278663,0.007810632046,0.08407306539,0.09125735089,0.07835525884,0.1019216186,0.03843413895
