"","MM","AM","BM","CM","MA","AA","BA","CA","MB","AB","BB","CB","MC","AC","BC","CC"
"1610",0,0,0,0,-6.982252558,0,8.252775055,3.545071887,0,-1.736882139,0.5624167151,3.409182753,0,0.3295887471,0,-0.0003872949744
"1611",0,0,0,0,0,0,0.1507688136,5.236214154,0,1.451771377,0.4203323123,-7.679750507,8.528912381,0,-0.2902206361,0
"1612",0,0,0,0,0,0,5.493556518,7.134250913,0,-1.736882139,0.5624167151,3.409182753,0,0.3295887471,0,0
"1613",0,0,0,0,-5.095856734,0,0,4.945240435,-6.721026385,2.176415305,-6.811193396,0,-1.275106198,-3.461749529,-6.979473968,8.912513521
"1614",0,0,0,0,-4.730058655,0,0,4.910381418,-7.717718677,2.707495588,-7.40895914,0,-1.275106198,-3.461749529,-6.653287435,8.747665027
"1615",0,0,0,0,-5.509275346,0,0,5.48428689,0,-8.107773143,-2.774646086,4.69988848,-1.694193179,-9.822425803,7.094793235,9.754569058
"1616",0,0,0,0,-3.249993765,0,-6.646581924,2.822760812,8.533544538,3.871742525,-6.954100862,0,1.173338591,-5.274538336,-1.647148876,4.21066263
"1617",0,0,0,0,-5.543805032,0,-5.440550402,5.213245828,-7.663494282,1.572944445,-4.938287303,0,-1.275106198,-3.461749529,-9.397956356,8.965952312
"1618",0,0,0,0,0,-2.367147339,5.037661289,0.5676491418,9.705466637,0,0,-0.005572242914,0,7.133125963,-7.231747155,0
"1619",0,0,0,0,0,0,3.539877147,7.042541635,2.921045573,-1.736882139,0.5633604553,3.409182753,-9.431163709,0.3295887471,0,0
"1620",0,0,0,0,-0.7003080308,-1.939054969,4.288799351,1.850549541,9.538767223,0,0,0,6.06211334,8.010176274,-8.790258371,0
"1621",0,0,0,0,-9.759099385,-8.979262965,0,5.735058493,0,0,-2.098033507,0.7024072425,-0.8811804486,-8.619617176,0,7.715101928
"1622",0,0,0,0,0,-0.5760239048,8.305173641,9.915719547,0,-1.736882139,0.5624167151,3.409182753,0,0.3295887471,0,0
"1623",0,0,0,0,0,-0.3940559687,0,6.473368101,0,1.561395471,1.672918432,-8.563325426,8.890024812,0,-0.6296406931,0
"1624",0,0,0,0,0,-0.736789729,8.730212382,9.830094678,0,-1.736882139,0.5624167151,3.409182753,0,0.3295887471,0,0
"1625",0,0,0,0,-6.762563674,-1.302045948,5.251223881,0,6.866029298,-3.291090275,5.264933585,-4.777001923,-3.16856733,-8.968115639,7.301848827,0
"1626",0,0,0,0,-6.631370802,-1.252478055,5.227037983,0,6.93495306,-3.280320809,5.264933585,-4.805122858,-3.152487021,-8.974800827,7.310709034,0
"1627",0,0,0,0,-6.762563674,-1.302045948,5.251223881,0,6.866029298,-3.291090275,5.264933585,-4.777001923,-3.16856733,-8.954765985,7.301848827,0
"1628",0,0,0,0,-6.750265137,-3.702451353,5.14335166,-5.369884094,6.440962693,0,2.360039173,-2.309148976,7.297830339,8.976495381,-0.807662296,-0.2102835674
"1629",0,0,0,0,-9.479631015,-6.382921345,0,5.068720201,9.817653126,0,-6.855675284,0,-0.875973021,-8.687244986,0.05893628584,7.543213086
"1630",0,0,0,0,-4.857428139,-2.332567958,0,6.892725695,0,9.144350067,-3.886479286,-8.242676188,-1.326424621,-3.471379447,-4.311261636,8.658892976
"1631",0,0,0,0,-9.709134413,-5.316778664,0,5.599596962,6.504629647,-3.801883316,1.582155524,2.228582789,-9.59611411,3.825829271,1.190112718,-3.321006377
"1632",0,0,0,0,-6.006213162,-5.237852252,0,6.113110366,7.189281874,-1.055211434,1.753739236,0,-9.9478862,3.270322135,1.214547429,-3.172680218
"1633",0,0,0,0,-9.833215434,-6.382921345,0,5.068720201,0,0,0,7.06110139,-0.875973021,-8.687244986,0.05893628584,7.543213086
"1634",0,0,0,0,-4.694847667,-2.204619599,0,7.04071459,0,9.344691653,-4.217544415,-8.612730378,-1.326424621,-3.407304216,-4.161408486,8.679935867
"1635",0,0,0,0,-9.742177829,-6.361680314,0,5.380975121,-1.238729457,0,0,0,-0.875973021,-8.29123148,0.4207722413,7.741727471
"1636",0,0,0,0,-9.869379816,-8.110012465,0,5.644765439,0,0,0,0,-0.8811804486,-8.528970776,0,7.715101928
"1637",0,0,0,0,-4.694847667,-2.205622136,0,7.816422425,-9.583092076,2.586480923,0,0,-1.326424621,-3.461749529,-4.336206913,8.679935867
"1638",0,0,0,0,-4.857428139,-2.332567958,0,6.892725695,0,9.144350067,-3.62192104,-7.707604307,-1.326424621,-3.383649508,-4.43693764,8.705266758
"1639",0,0,0,0,-9.742177829,-6.361680314,0,5.380975121,-6.465782837,0,0,9.67480526,-0.875973021,-8.481496994,0,7.741727471
"1640",0,0,0,0,0,-0.4662448371,-0.4077424946,8.008519733,4.947968009,1.491765065,0.9814134223,-8.183152077,8.21300471,0,-0.9289220635,0
"1641",0,0,0,0,-9.888135141,-8.833272043,0,5.72390789,0,0,-4.707127622,8.246138114,-0.8811804486,-8.903427982,0,7.715101928
"1642",0,0,0,0,0,-3.04616747,-5.347361757,4.645611971,7.211140506,-4.567802436,2.045100152,0.341360541,9.757273032,0,2.856146263,0.4898518366
"1643",0,0,0,0,-9.044181567,-9.989851402,-0.1784744511,5.237914263,8.876614337,0,0,0,-0.8811804486,-9.021272597,0,7.715101928
"1644",0,0,0,0,-7.716097916,-3.512138359,-2.981744813,5.700140751,0,9.778081296,-7.972406904,0,-0.9375097145,-6.700830437,0,7.606077418
"1645",0,0,0,0,-4.584426062,-2.220194606,-4.054637631,7.816422425,-7.717718677,2.707495588,-5.799919372,0,-1.263689992,-3.461749529,-6.878462829,8.747665027
"1646",0,0,0,0,-8.043971191,-3.512138359,-4.016772717,5.700140751,0,7.016273356,-5.568729895,-3.155690237,-0.914036276,-6.567332008,0,7.606077418
"1647",0,0,0,0,-7.221115124,-3.643805033,-1.334299571,4.757515237,-7.889077875,0,0,8.259039937,-0.9375097145,-6.700830437,0,7.411460036
"1648",0,0,0,0,-0.289056948,-7.14896968,0.821942559,2.782077753,-7.470761463,0.9766753318,0.2476557793,0,9.141469728,-3.467546061,0,1.802391763
"1649",0,0,0,0,0,9.924932836,0,-8.704495657,-7.587307726,0,0,0.5151573591,0,5.279896297,6.516771344,-5.749339486
"1650",0,0,0,0,9.997422698,1.972168046,2.007972872,-0.5418997105,-7.595878736,0.2664778327,0.3903561867,0,0,3.951455734,0,0
"1651",0,0,0,0,9.817062884,1.717315897,0,-0.4274975249,-8.619377165,0.2727934284,0.2483046562,0,-9.091548477,5.809722676,0,0
"1652",0,0,0,0,7.686954588,0,0,3.242715107,-6.368372596,0,0,5.31869099,1.660865502,-0.3245209611,-8.045493838,8.530872768
"1653",0,0,0,0,3.734228908,6.989519299,0,-8.426040739,-9.691122993,0,0.09585452143,2.152606893,-6.77222411,2.510291527,2.396642647,-3.44103663
"1654",0,0,0,0,9.791464322,1.854455024,-6.278585791,0,-4.805311,0.5696821486,-3.400463783,3.950086237,6.932131013,0,0,0
"1655",0,0,0,0,8.752913502,1.611534341,-2.932928404,0,-7.27744136,0.8553497272,-5.04259127,3.844947381,6.854853834,0,0,0
"1656",0,0,0,0,9.279737259,1.814925265,-5.488743173,0,-2.885049231,0.6782604748,-2.815821429,4.10866805,6.559671228,0,0,0
"1657",0,0,0,0,9.871648145,2.034276183,-1.514477142,-0.5405366423,-7.138914325,0.2703802824,0.3723630589,0,3.311641846,3.646216515,0,0
"1658",0,0,0,0,9.988757795,1.806945454,-2.703646298,-0.5123099968,-7.677226394,0.2664778327,0.3640151855,0,0,3.374302946,0,0
"1659",0,0,0,0,9.461797711,1.718890829,0,-0.4274975249,-9.1277643,0.2727934284,0.2874015811,0,-9.964808005,5.128413337,0,0
"1660",0,0,0,0,7.610786767,0,0,1.492014097,-6.339515938,0,0,5.361351418,1.602054569,-0.3245209611,-8.045493838,8.530872768
"1661",0,0,0,0,7.877130354,0,0,2.593313477,-7.923782806,0,0,5.31869099,1.973643184,-0.3245209611,-8.027743209,8.544808716
"1662",0,0,0,0,5.415037738,0,0,1.015757441,-6.467688485,0,0,5.361351418,0,-0.3245209611,-7.966073492,8.582436708
"1663",0,0,0,0,7.610786767,0,0,3.242715107,-6.197105904,0,-0.1317102736,5.31869099,1.602054569,-0.3245209611,-8.045493838,8.530872768
"1664",0,0,0,0,5.639089814,0,0,0,-6.670070259,0,0,5.455304036,0,-0.3460545813,-6.106655893,7.584198527
"1665",0,0,0,0,5.082490773,0,0,0,-6.854557955,0,0,4.756890177,0,-0.2298174378,-4.621436105,6.464734933
"1666",0,0,0,0,9.611740636,0,-1.183236363,0,0,-9.573988261,3.607015148,4.565570195,6.48961954,0,-2.381115976,1.677376419
"1667",0,0,0,0,9.222346729,0,-1.456579994,0,0,-9.73108643,2.214830126,3.709818181,7.517316846,0,-4.246185013,1.677376419
"1668",0,0,0,0,9.232675672,0,-0.358811134,0,0,-9.734890355,6.398793573,3.553046795,5.996948389,0,-9.527289545,1.670770414
"1669",0,0,0,0,2.35092085,-0.7056338781,1.558724928,0,0,-2.021202418,7.162845357,-5.107778082,-8.939054566,0,6.70948404,-3.774404951
"1670",0,0,0,0,2.210565469,-0.8997822812,0,0,0,-2.443454697,7.070038121,-5.190267247,-8.867575583,0,6.600425386,-3.937550746
"1671",0,0,0,0,0,9.205214839,0,-8.901839068,-7.57949395,0,0,0.5151573591,-5.134336472,6.319235647,8.882352773,-5.78813368
"1672",0,0,0,0,-3.34149572,3.577499664,-9.293570456,7.456847166,-7.786752083,4.351212877,-1.36990813,0,-1.079695499,6.030655595,0,-6.625481751
"1673",0,0,0,0,-5.437504612,0,6.14036902,0,0,-8.458226483,9.632054494,-0.8276273317,6.868179,0,-7.781899868,0
"1674",0,0,0,0,-5.040619719,0,6.794004651,0,0,-7.621831869,9.797228737,-0.7355904737,6.110645453,0,-2.29769653,0
"1675",0,0,0,0,-5.040619719,0,6.794004651,0,0,-7.621831869,9.797228737,-0.7355904737,6.110645453,0,-1.32334133,0
"1676",0,0,0,0,-5.66925517,0,6.582382958,0,0,-8.310224417,9.87378122,-0.5407412552,6.313047437,0,0.8766505995,0
"1677",0,0,0,0,-5.52612397,-0.5818814448,6.485383232,0,0,-7.448074185,9.846887125,-0.7355904737,6.257565373,0,-9.834772566,0
"1678",0,0,0,0,-8.818937161,-1.072111907,0,1.159882314,0,0,8.005906802,-7.596296935,-5.492968183,0.4950714247,6.570697967,-7.428214172
"1679",0,0,0,0,-3.810430091,-2.396741697,0,0.9630590024,0,0,8.911744153,-9.148093535,-5.733379923,-2.48685057,6.787689076,-7.777079604
"1680",0,0,0,0,-5.794536807,-1.072111907,0,0.8239403031,-0.6432986371,0,8.005906802,-7.871334668,-9.137618701,0.4950714247,6.570697967,-6.949983913
"1681",0,0,0,0,2.375002204,6.012177165,-6.974279777,-2.147562729,-6.12380526,0.5865864922,0,0,5.856439481,-2.077570032,0,0.370258669
"1682",0,0,0,0,2.623240556,6.237368468,-7.315345064,-1.962607406,-5.967695829,0.6017192458,-0.1971612211,0,5.912149011,-3.460952364,0,0.2945041556
"1683",0,0,0,0,-9.888135141,-8.449352248,0,5.509199947,0,9.202002922,-5.994832454,0,-0.8811804486,-8.903427982,0,7.816949665
"1684",0,0,0,0,-7.365730114,-5.223070461,0,6.422376739,8.691998904,0,1.512588695,-0.6880527689,-8.185565238,3.182272045,1.264691897,-3.359494811
"1685",0,0,0,0,-9.500178386,-6.960032339,0,5.068720201,0,0,0,0,-0.875973021,-8.687244986,0,7.576598676
"1686",0,0,0,0,-9.031796194,-9.445268657,0,5.017516474,0,0,-7.855213718,0,-0.8811804486,-8.757668701,0,7.552718348
"1687",0,0,0,0,-7.942680329,-3.512138359,-2.981744813,5.700140751,0,9.606280042,-8.264089572,0,-0.9375097145,-6.567332008,0,7.606077418
"1688",0,0,0,0,-2.012445723,3.883895516,-7.890750048,6.670026092,-7.558622602,0.5876860403,0.1521953899,6.744535221,-0.9825364852,0.6231442507,-2.035432099,5.539043085
"1689",0,0,0,0,-2.870211233,3.879026857,-9.482412167,6.902991064,-7.238885072,0,0,6.80348928,-1.003396638,0.4748004221,-1.948653493,5.640634108
"1690",0,0,0,0,-1.239312437,3.845031155,-9.198920215,7.683292443,-6.79836842,0,0,6.020708825,-0.8862266749,3.934835366,-2.064119047,0
"1691",0,0,0,0,-3.37792887,3.909375917,-9.298015076,7.961260705,-9.940950063,4.9676234,-1.461587489,0,0,5.900027174,0,-7.218386182
"1692",0,0,0,0,-1.777816624,3.696433836,-7.386824237,7.378765592,-5.921541853,0,0,6.530704895,-1.045225572,0.7281253612,-2.920859313,5.76587278
"1693",0,0,0,0,0,-7.137308409,2.584412655,2.782077753,-9.515731422,0.9766753318,0.2476557793,-0.008339327074,8.89810902,-3.401386964,1.940243697,1.802391763
"1694",0,0,0,0,-0.9441518977,4.668177672,-7.045161821,5.52421754,-3.218274989,1.163586662,0,9.211217054,-6.352564646,2.200746324,-1.74368988,0
"1695",0,0,0,0,-0.9020735541,4.668177672,-6.979916834,5.232714061,-4.045419157,1.288431112,0,8.703636034,-6.286689781,2.464858327,-0.5505682093,-1.156128032
"1696",0,0,0,0,-0.9020735541,4.668177672,-6.979916834,5.232714061,-3.890908264,1.288431112,0,8.703636034,-6.286689781,2.464858327,-0.581626832,-1.324340544
"1697",0,0,0,0,-0.7983238148,4.633077404,-8.297461124,4.920199427,-6.539685741,1.251420255,0,8.054215648,-3.784207031,2.551150402,-1.06946015,0
"1698",0,0,0,0,9.550356176,0.2639020978,0.06988220504,3.521551195,-9.049243384,8.575525245,0,-9.092702096,9.264089949,1.586632548,-4.603941134,-0.8887618665
"1699",0,0,0,0,9.595014651,0.2639020978,0.06988220504,6.143546413,-6.733501829,8.491171341,0,-9.466873694,8.421751445,0,-9.702333273,3.157464689
"1700",0,0,0,0,8.780505552,0.2349673369,0.08252454987,4.235197094,-7.235018107,5.725784387,0,-6.526901868,6.449516274,1.621304136,-8.873611293,0
"1701",0,0,0,0,9.230003618,0.2349673369,0.07472070092,4.790972545,-5.965805851,5.900534389,0,-7.467805712,6.890605808,1.676716302,-9.703024756,0
"1702",0,0,0,0,9.600105765,0.2273382121,0.06988220504,8.705194264,-7.650449508,8.491171341,0,-8.720295917,8.810352916,0,-7.286541718,4.03896789
"1703",0,0,0,0,9.827448431,0.2349673369,0.08252454987,3.636230197,-0.6681663631,5.749226846,-1.635469654,-6.652826709,6.434813987,1.619734375,-7.261140402,1.111038417
"1704",0,0,0,0,9.827448431,0.2349673369,0.08252454987,5.060899044,-6.841950441,5.710483324,-1.585972131,-6.652826709,6.119382581,1.619734375,-7.560408836,0
"1705",0,0,0,0,9.628022843,7.626976606,-6.375159053,0,3.440712505,9.185317197,-3.135160199,2.264271776,5.781876745,-5.458346916,9.699035676,-4.200992703
"1706",0,0,0,0,5.159423192,6.204864965,-5.399559543,0,3.556202847,6.674504183,-7.749198926,-0.6824739522,2.406177135,-8.642260536,8.861919434,0.4833445385
"1707",0,0,0,0,9.30787963,0,0.06769450399,7.360397275,-8.18908719,7.6153902,0,-8.496352047,9.037675515,0,-8.427778474,3.414853991
"1708",0,0,0,0,9.432761936,0,0.1198209681,3.228366206,-8.764424855,7.30738457,0,-8.534748698,7.574528383,-0.1108033349,-5.492493585,2.150434642
"1709",0,0,0,0,2.553451646,-2.466260972,8.610553263,0,9.866405522,0.05606773979,-8.262835385,2.803115118,9.810713288,-3.609917746,-0.680450601,4.53114069
"1710",0,0,0,0,9.991067618,7.264127772,-4.55001391,-5.095050315,0.4315529342,9.835853838,-3.186918299,2.264271776,7.448417271,-5.984232395,9.480675941,-4.190988336
"1711",0,0,0,0,9.24921668,-1.348810191,0.9393226244,0,0,6.301756617,0.4355737504,-1.50657372,-2.944967233,-8.024949412,5.11511085,0.2869305982
"1712",0,0,0,0,0,-3.385825406,-1.145879043,3.251926856,-9.333939655,-2.476484712,-1.241745391,3.023824862,8.053037717,-4.387461227,0.2188309347,3.554400849
"1713",0,0,0,0,-9.691472586,2.767792174,-5.455464818,3.36478449,0.9991066677,0.1625320928,4.875101022,-4.083039986,-9.040353694,0.5507319728,3.905275908,-3.028063988
"1714",0,0,0,0,0,1.384802893,-5.690889133,3.997741668,1.060445083,-2.956862211,4.850273948,-4.083039986,-9.146275801,0.680436111,3.891453247,-3.012622404
"1715",0,0,0,0,-9.574449153,0.3042128493,-3.678147172,6.585857061,-5.367056502,0,0,8.001981136,5.519461242,-2.380586728,0,2.568133203
"1716",0,0,0,0,-5.856537492,0,3.512121403,8.638847875,0,-7.215963322,7.023812227,8.554993659,-9.082095688,-3.996150714,2.153143795,1.817501612
"1717",0,0,0,0,-9.385472669,0,4.533980528,4.412620509,0,-6.867076597,7.346094904,7.288787809,0,-6.914453153,4.768794975,0
"1718",0,0,0,0,-9.60118656,0,4.33867276,3.479541405,0,-6.866904737,7.297086867,7.006418696,0,-6.869880193,4.775090904,0
"1719",0,0,0,0,0,0,6.665853172,-6.960608425,0,-0.2781712938,-0.9045394454,6.027371929,9.93681735,0.06879769239,-0.01941668312,0
"1720",0,0,0,0,0,0,6.81309833,-6.837913151,0,-0.2781712938,-0.9045394454,6.906586621,9.801256445,0.06879769239,0,0
"1721",0,0,0,0,3.977277268,4.753185278,8.624444182,-8.445326906,-8.947272867,0,-0.7205629843,1.112920112,-9.66135495,5.026681351,9.729416934,-9.755316154
"1722",0,0,0,0,3.332957907,0.4650371709,-9.939340898,9.940041258,4.594287543,-0.9484963501,1.923761767,0,8.060395121,-6.414838941,4.999388399,-5.194240197
"1723",0,0,0,0,9.452112728,7.264127772,-4.55001391,-5.072392408,0.3444479993,9.608439186,-3.160768095,2.264271776,0,-4.338791684,9.480675941,-4.238710675
"1724",0,0,0,0,9.988719021,6.95514414,-4.31918493,-5.211688301,0.6537337699,9.81554762,-3.124098635,2.264271776,-2.563760722,-4.207676856,9.491349011,-4.277262249
"1725",0,0,0,0,9.951490866,7.264127772,-4.55001391,-4.849434926,0,9.945329227,-3.160768095,2.264271776,0,-4.219277378,9.480675941,-4.213987909
"1726",0,0,0,0,9.61432295,7.264127772,-4.55001391,-5.217925755,0,9.480425822,-3.160768095,2.264271776,0,-4.235618471,9.480675941,-4.238710675
"1727",0,0,0,0,9.988719021,6.95514414,-4.31918493,-5.211688301,0,9.891673707,-3.124098635,2.264271776,-3.799903373,-4.207676856,9.491349011,-4.277262249
"1728",0,0,0,0,9.951490866,7.264127772,-4.55001391,-5.095050315,0,9.835853838,-3.186918299,2.264271776,7.171939364,-5.734330798,9.480675941,-4.213987909
"1729",0,0,0,0,9.90483539,7.213613138,-4.55001391,-5.28712161,0,9.980488173,-3.151936052,2.264271776,-3.658554731,-4.006856221,9.480675941,-4.238710675
"1730",0,0,0,0,4.660158003,0,0,2.70294187,0,2.75742369,0.5562050234,-4.196052372,5.884138042,0.6566497092,-2.410042889,0
"1731",0,0,0,0,4.365253601,0,0,2.72628722,0.7669306694,2.75742369,0.5562050234,-4.885607296,6.13678906,0.6566497092,-2.750335404,-0.2459986384
"1732",0,0,0,0,2.986861616,0,0,2.65197834,1.142628986,2.724726713,0.5562050234,-4.616780058,5.728948865,0.6566497092,-2.242207404,-0.1166917729
"1733",0,0,0,0,0,0,-7.056974526,8.407511054,9.23358614,0,7.484715128,-6.217236414,-3.443617851,-0.5570057966,8.989232285,0
"1734",0,0,0,0,4.012041182,-3.64070871,-9.741337745,5.905844883,8.709314206,0,3.772529955,-1.721140273,8.893412849,0.5632588907,3.760262047,0
"1735",0,0,0,0,0,-3.287511424,-9.741337745,5.905844883,8.709314206,0,3.772529955,-1.721140273,8.893412849,0.5632588907,3.760262047,0
"1736",0,0,0,0,6.342562691,-2.696924097,-6.178363449,5.867122888,9.351286312,-1.907265773,4.599657998,-1.719413611,8.99312381,0.5362800114,5.958235998,0
"1737",0,0,0,0,6.342562691,-2.696924097,-4.73638176,5.867122888,9.351286312,-1.385932152,4.599657998,-1.719413611,8.99312381,0.5362800114,6.050801402,0
"1738",0,0,0,0,0,-3.751465009,-6.427012609,7.581926538,9.704868613,0,3.837044744,-2.119953198,9.214345007,0.4985148478,4.642093863,0
"1739",0,0,0,0,0,-2.696924097,-6.792779773,5.777833926,9.2694622,-1.938373916,4.350521971,-1.719413611,9.226247462,0.5362800114,8.507309798,0
"1740",0,0,0,0,-7.908879692,-0.5102776361,4.411097546,-1.502151318,6.335913421,-8.334636133,0,7.522317963,-0.6841290365,-9.055027632,8.265731815,4.026506595
"1741",0,0,0,0,-7.992752855,-0.5102776361,4.411097546,-1.502151318,6.731765089,-8.419840946,0,7.522317963,0,-9.055027632,8.265731815,4.026506595
"1742",0,0,0,0,-7.355261594,-0.5102776361,4.400069884,-1.50570121,5.951870064,-8.334636133,0,7.547592599,0,-8.811457127,8.083876006,4.026506595
"1743",0,0,0,0,-7.908879692,-0.5102776361,4.411097546,-1.502151318,6.731765089,-8.334636133,0,7.522317963,-0.6841290365,-9.055027632,8.265731815,4.026506595
"1744",0,0,0,0,-7.976521801,-0.5102776361,4.540715719,-1.502151318,6.754997228,-8.419840946,-0.02477175754,7.522317963,0,-8.956961787,8.261645828,4.020014871
"1745",0,0,0,0,-7.992752855,-0.5102776361,4.454113553,-1.502151318,7.126438367,-8.419840946,-0.0161723639,7.522317963,-0.2725200053,-9.055027632,8.265731815,4.026506595
"1746",0,0,0,0,0,-3.885625976,-6.71148476,8.427260305,9.770123086,0,5.965898057,-3.620309637,9.056302305,0.5287940618,6.722987806,0
"1747",0,0,0,0,-9.709134413,-5.316778664,0,5.599596962,6.504629647,-3.060583145,1.582155524,2.228582789,-9.59611411,3.825829271,1.190112718,-3.321006377
"1748",0,0,0,0,0,-2.696924097,-6.816210647,5.777833926,9.938728147,-6.083768192,4.350521971,-1.719413611,9.227325871,0.5362800114,6.196569449,0.03930668569
"1749",0,0,0,0,0,-2.696924097,-5.500190316,5.632396503,9.775670191,-0.3894343829,3.242399085,-1.619072832,9.754608928,0.5362800114,4.757218983,0
"1750",0,0,0,0,-4.963430017,-2.696924097,-4.73638176,5.867122888,9.351286312,-1.385932152,4.350521971,-1.719413611,9.353891572,0.5362800114,9.364263127,-0.01636674315
"1751",0,0,0,0,8.381318709,0.2047206787,1.833770294,-9.884304698,-9.169421393,3.972531151,-6.059893808,1.763081995,0,-3.505867031,6.218846499,0
"1752",0,0,0,0,6.841912536,0.3168084716,1.795883149,-8.695144358,-8.066108744,3.965555428,-6.069713412,2.039936363,-0.7599619086,-3.505867031,6.221043543,0
"1753",0,0,0,0,7.786511948,0.3168084716,1.584409589,-8.707521456,-7.838270291,3.972531151,-6.057149365,1.726615743,-0.5964388131,-3.505867031,6.221043543,0
"1754",0,0,0,0,3.874221043,6.53239469,0,-9.64445221,-8.280685904,0,0.09585452143,2.152606893,-5.723569488,2.467814784,2.396642647,-3.456126481
"1755",0,0,0,0,9.838447903,1.964365448,-1.441084829,1.899105596,3.211896763,6.727198657,-0.7500549535,1.353412871,0,-4.95069976,4.231584794,-5.284180495
"1756",0,0,0,0,1.87253154,0.6974047869,-4.338754809,4.422150229,6.394323922,-7.656861389,0.9342185912,0.1911624274,4.340972095,0,7.27196195,-7.97261764
"1757",0,0,0,0,2.095817174,0.6974047869,-4.374960576,4.385148174,6.369021309,-6.278079149,0.9254456934,-0.234459591,1.524593712,0,7.758730606,-7.97261764
"1758",0,0,0,0,6.229986909,0.9827968117,-5.473516316,5.268129474,7.470168968,-1.004699213,6.941329165,-6.495666719,-2.698602497,0,8.558190721,0
"1759",0,0,0,0,0,0.4229835014,-9.646187244,6.456111502,0,0.6099977498,4.859275183,-4.109725404,-9.567856698,-9.089339733,3.891453247,-3.014578344
"1760",0,0,0,0,9.64903123,1.984160239,-1.439808466,1.899105596,0,6.725127072,-0.7629055859,1.353412871,3.226071865,-5.009784534,4.256795188,-5.284180495
"1761",0,0,0,0,9.731252111,2.036232136,-1.439808466,1.899105596,0,6.96604472,-0.7500549535,1.353412871,0,-5.138963681,4.231584794,-5.284180495
"1762",0,0,0,0,9.64903123,2.036232136,-1.439808466,1.899105596,0,8.443349507,-0.7500549535,1.353412871,0,-5.091734005,4.256795188,-5.284180495
"1763",0,0,0,0,9.205001422,4.418225184,-4.938863923,0.7637499988,-4.826544047,4.562625271,0.6387462964,-0.2120763514,-1.96747097,-4.942536333,9.07503067,-1.289788279
"1764",0,0,0,0,9.64903123,2.036232136,-1.439808466,1.899105596,0,8.443349507,-0.7500549535,1.353412871,0,-5.246226604,4.256795188,-5.284180495
"1765",0,0,0,0,8.451064462,7.418507102,-3.077908182,-4.7463853,0.3894662413,9.709698157,0,-1.792744394,-7.957300506,-1.753932809,2.722487268,0.1113649614
"1766",0,0,0,0,7.98227914,7.166500013,-3.241013085,-7.286395263,0,9.008048454,-1.383686613,0,-9.963681769,-1.735912289,2.722487268,0.2360925844
"1767",0,0,0,0,8.921669199,9.941432471,-7.370262367,-2.575427123,0,4.393965126,-5.920663461,-7.145261677,3.85422931,1.427809306,-2.917824891,0
"1768",0,0,0,0,0.6564336118,9.758523053,-1.950143455,-8.422540723,5.925492572,-7.514498914,4.026222344,1.803532771,-9.789985214,9.802581457,-8.19949325,0
"1769",0,0,0,0,0.6564336118,9.758523053,-2.028913056,-8.18848348,5.925492572,-6.637938921,4.026222344,0,-9.789985214,9.802581457,-8.19949325,0
"1770",0,0,0,0,1.197580082,9.758523053,-8.082010842,-8.750910771,6.040978813,-9.415645801,8.949796103,-9.191148184,-9.557935252,9.412897208,-8.001272591,0
"1771",0,0,0,0,0.9118238793,9.758523053,-7.429445743,-8.892598382,5.851278208,-8.206726565,3.686121174,-8.439570123,-9.801619366,9.409112392,-4.090812672,0
"1772",0,0,0,0,1.862225907,9.758523053,-7.778176371,-8.868300935,9.45896766,-9.424970993,0,0,-8.910021521,9.322767154,-2.962752527,-2.23949031
"1773",0,0,0,0,1.862225907,9.758523053,-8.943145522,-8.806449141,9.45896766,-9.755782693,0,-5.89190596,-9.081668268,9.322767154,-6.569836842,0
"1774",0,0,0,0,1.17103928,9.758523053,-8.686281518,-8.475623241,9.7849464,-9.772472948,0,-9.434438007,-9.078910896,9.412897208,-6.62281047,0
"1775",0,0,0,0,1.17103928,9.758523053,-9.222507208,-8.552924054,9.801061618,-9.772472948,0,-9.343236286,-9.283896278,9.28069187,-6.62281047,-0.495663402
"1776",0,0,0,0,8.033896859,7.539452351,-3.082947572,-3.858485688,0,9.816061525,0,-1.564177371,-9.596893901,-1.753932809,2.728821403,0.4516765056
"1777",0,0,0,0,8.571437984,7.418507102,-3.077908182,-6.875781165,0,9.537583373,0,-1.014068997,-7.961713012,-1.753932809,2.722487268,0
"1778",0,0,0,0,8.125687058,7.418507102,-3.077908182,-2.997815905,0,9.977816347,0,-1.193758609,-7.880684896,-1.753932809,2.722487268,0
"1779",0,0,0,0,0,9.589578175,-7.83057893,-2.677386757,0,4.121345483,-4.506498297,-9.019094364,7.994019603,1.524048013,-3.053355833,0
"1780",0,0,0,0,8.48363568,7.142282583,-3.077908182,-6.691512057,0,9.40613572,-1.21134264,0,-8.451001155,-1.753932809,2.722487268,0.3738220684
"1781",0,0,0,0,3.591222471,6.56849198,-3.935139472,-7.671457439,-8.976599643,0,0.09585452143,2.152606893,-6.439810366,2.297053202,2.396642647,-3.474828173
"1782",0,0,0,0,7.172775501,7.142282583,-3.077908182,-4.018823935,-1.704272236,9.40613572,0.4361221566,-1.64635283,-8.451001155,-1.753932809,2.722487268,0
"1783",0,0,0,0,3.769053804,7.037271417,-9.035882126,-5.991587373,-7.7135622,0.07367623913,0,2.152606893,-8.618501643,2.203029705,2.368626994,-3.259667669
"1784",0,0,0,0,8.451064462,7.418507102,-3.077908182,-7.124647705,-1.452443755,9.537583373,0,-1.699534697,-7.972076101,-1.753932809,2.722487268,0.1113649614
